id,class,gearScore,dps,percent,date,duration,dead,weird
1013182,Predator,1635.0,28207926,20.2,1714703124725,824803,False,False
1013182,Esoteric Skill Enhancement,1637.5,25226959,18.1,1714703124725,824803,False,False
1013093,Lone Knight,1630.0,18125074,13.3,1714702427920,842532,False,False
1013093,Asura's Path,1630.0,24929233,18.2,1714702427920,842532,False,False
1013093,First Intention,1633.3299560546875,24864298,18.2,1714702427920,842532,False,False
1013093,Master Summoner,1630.8299560546875,21158470,15.5,1714702427920,842532,True,False
1013093,Blessed Aura,1630.0,222872,0.2,1714702427920,842532,False,False
1013093,Night's Edge,1630.8299560546875,17580136,12.9,1714702427920,842532,False,False
1013093,Blessed Aura,1632.5,268642,0.2,1714702427920,842532,False,False
1013093,Hunger,1640.0,29568023,21.6,1714702427920,842532,False,False
1013092,Full Bloom,1630.8299560546875,562555,0.4,1714702348005,917588,False,False
1013092,Desperate Salvation,1635.0,609309,0.5,1714702348005,917588,False,False
1013092,Enhanced Weapon,1633.3299560546875,24882764,19.8,1714702348005,917588,False,False
1013092,Perfect Suppression,1633.3299560546875,25143229,20.0,1714702348005,917588,False,False
1013092,Death Strike,1633.3299560546875,20109540,16.0,1714702348005,917588,False,False
1013092,Predator,1633.3299560546875,17502717,13.9,1714702348005,917588,False,False
1013092,Igniter,1633.3299560546875,23274878,18.5,1714702348005,917588,False,False
1013092,Igniter,1630.0,13448830,10.7,1714702348005,917588,True,False
1013004,Empress's Grace,1635.0,27140148,19.0,1714701736877,807693,False,False
1013004,Desperate Salvation,1640.0,676474,0.5,1714701736877,807693,False,False
1013004,Asura's Path,1640.0,24751031,17.4,1714701736877,807693,False,False
1013004,Surge,1640.0,25219981,17.7,1714701736877,807693,False,False
1013004,Peacemaker,1630.8299560546875,21268849,14.9,1714701736877,807693,False,False
1013004,Blessed Aura,1633.3299560546875,403580,0.3,1714701736877,807693,False,False
1013004,Demonic Impulse,1630.0,21152701,14.8,1714701736877,807693,False,False
1013004,Predator,1637.5,22039397,15.4,1714701736877,807693,True,False
1012698,Empress's Grace,1635.0,23346014,16.7,1714698900797,838255,False,False
1012698,Asura's Path,1633.3299560546875,28269909,20.2,1714698900797,838255,True,False
1012698,Blessed Aura,1632.5,646860,0.5,1714698900797,838255,False,False
1012698,Blessed Aura,1636.6600341796875,610820,0.4,1714698900797,838255,False,False
1012698,Night's Edge,1642.5,27122844,19.4,1714698900797,838255,True,False
1012698,Night's Edge,1630.0,23658397,16.9,1714698900797,838255,True,False
1012698,Night's Edge,1630.8299560546875,12568830,9.0,1714698900797,838255,True,False
1012698,Esoteric Skill Enhancement,1633.3299560546875,23772906,17.0,1714698900797,838255,False,False
1012700,Desperate Salvation,1633.3299560546875,513695,0.4,1714698851924,906169,False,False
1012700,Berserker's Technique,1632.5,22433998,17.7,1714698851924,906169,False,False
1012700,Mayhem,1631.6600341796875,22335022,17.6,1714698851924,906169,False,False
1012700,Surge,1631.6600341796875,20390164,16.0,1714698851924,906169,False,False
1012700,Pinnacle,1633.3299560546875,25784981,20.3,1714698851924,906169,False,False
1012700,Peacemaker,1631.6600341796875,16077940,12.7,1714698851924,906169,True,False
1012700,Blessed Aura,1630.0,572289,0.5,1714698851924,906169,False,False
1012700,Predator,1631.6600341796875,18957885,14.9,1714698851924,906169,True,False
1012663,Rage Hammer,1640.0,22538544,17.2,1714698471521,888888,True,False
1012663,Esoteric Flurry,1630.8299560546875,19899679,15.2,1714698471521,888888,False,False
1012663,Lunar Voice,1630.0,22209555,16.9,1714698471521,888888,False,False
1012663,Remaining Energy,1631.6600341796875,21870169,16.7,1714698471521,888888,True,False
1012663,Esoteric Flurry,1635.8299560546875,20650590,15.8,1714698471521,888888,False,False
1012663,Arthetinean Skill,1635.0,22625961,17.3,1714698471521,888888,False,False
1012663,Full Bloom,1631.6600341796875,640359,0.5,1714698471521,888888,False,False
1012663,Desperate Salvation,1631.6600341796875,672139,0.5,1714698471521,888888,False,False
1012634,Night's Edge,1636.6600341796875,29678869,22.2,1714698265116,869976,False,False
1012634,Arthetinean Skill,1630.8299560546875,20558496,15.4,1714698265116,869976,False,False
1012634,Peacemaker,1630.8299560546875,18004501,13.5,1714698265116,869976,False,False
1012634,Blessed Aura,1630.8299560546875,542265,0.4,1714698265116,869976,False,False
1012634,First Intention,1632.5,20956919,15.7,1714698265116,869976,False,False
1012634,Igniter,1633.3299560546875,23942925,17.9,1714698265116,869976,False,False
1012634,Full Bloom,1630.0,447495,0.3,1714698265116,869976,False,False
1012634,Full Moon Harvester,1630.8299560546875,19314923,14.5,1714698265116,869976,False,False
1012575,Desperate Salvation,1630.0,682079,0.6,1714697634498,933782,True,False
1012575,Desperate Salvation,1630.0,566949,0.5,1714697634498,933782,False,False
1012575,Death Strike,1635.0,17814514,14.4,1714697634498,933782,False,False
1012575,Peacemaker,1631.6600341796875,21388644,17.3,1714697634498,933782,False,False
1012575,Ultimate Skill: Taijutsu,1632.5,19336480,15.7,1714697634498,933782,True,False
1012575,Predator,1630.0,22864310,18.5,1714697634498,933782,False,False
1012575,Predator,1630.0,18755340,15.2,1714697634498,933782,False,False
1012575,Deathblow,1632.5,21948131,17.8,1714697634498,933782,False,False
1012464,Surge,1632.5,18400418,13.9,1714696386220,867087,False,False
1012464,Night's Edge,1633.3299560546875,28698053,21.6,1714696386220,867087,False,False
1012464,Wind Fury,1632.5,21025933,15.8,1714696386220,867087,False,False
1012464,Master Summoner,1633.3299560546875,25608492,19.3,1714696386220,867087,False,False
1012464,Mayhem,1632.5,15737986,11.9,1714696386220,867087,True,False
1012464,Desperate Salvation,1630.8299560546875,708726,0.5,1714696386220,867087,False,False
1012464,Full Bloom,1630.8299560546875,329794,0.2,1714696386220,867087,False,False
1012464,Igniter,1637.5,22221532,16.7,1714696386220,867087,False,False
1012342,Desperate Salvation,1632.5,659006,0.4,1714695364549,756377,False,False
1012342,Combat Readiness,1637.5,17716394,11.6,1714695364549,756377,False,False
1012342,Blessed Aura,1635.0,649005,0.4,1714695364549,756377,False,False
1012342,Lunar Voice,1650.0,33278738,21.8,1714695364549,756377,False,False
1012342,Shock Training,1633.3299560546875,26169186,17.2,1714695364549,756377,False,False
1012342,Perfect Suppression,1643.3299560546875,28943755,19.0,1714695364549,756377,False,False
1012342,Igniter,1636.6600341796875,20907117,13.7,1714695364549,756377,True,False
1012342,First Intention,1632.5,23999994,15.8,1714695364549,756377,False,False
1011261,Order of the Emperor,1633.3299560546875,23205212,17.8,1714693874440,883431,False,False
1011261,Desperate Salvation,1630.0,707506,0.5,1714693874440,883431,False,False
1011261,Surge,1631.6600341796875,26226624,20.1,1714693874440,883431,False,False
1011261,Gravity Training,1630.0,20210029,15.5,1714693874440,883431,False,False
1011261,Blessed Aura,1630.0,404879,0.3,1714693874440,883431,False,False
1011261,Predator,1632.5,22954613,17.6,1714693874440,883431,False,False
1011261,Predator,1630.8299560546875,15345960,11.8,1714693874440,883431,False,False
1011261,Esoteric Skill Enhancement,1633.3299560546875,21312752,16.3,1714693874440,883431,True,False
1010880,Full Bloom,1631.6600341796875,637173,0.5,1714691986092,948761,False,False
1010880,Desperate Salvation,1632.5,477778,0.4,1714691986092,948761,False,False
1010880,Pistoleer,1630.0,12257177,10.1,1714691986092,948761,True,False
1010880,Combat Readiness,1635.0,21498992,17.7,1714691986092,948761,False,False
1010880,Peacemaker,1630.8299560546875,27016915,22.3,1714691986092,948761,False,False
1010880,Ultimate Skill: Taijutsu,1636.6600341796875,25765638,21.2,1714691986092,948761,False,False
1010880,Death Strike,1630.8299560546875,7682585,6.3,1714691986092,948761,True,False
1010880,Esoteric Flurry,1630.8299560546875,26000337,21.4,1714691986092,948761,False,False
1008508,Desperate Salvation,1630.8299560546875,422052,0.3,1714689879053,885821,False,False
1008508,Desperate Salvation,1630.0,298433,0.2,1714689879053,885821,True,False
1008508,Mayhem,1633.3299560546875,21994266,17.3,1714689879053,885821,False,False
1008508,Pinnacle,1633.3299560546875,22366121,17.5,1714689879053,885821,False,False
1008508,Death Strike,1633.3299560546875,24951679,19.6,1714689879053,885821,True,False
1008508,Predator,1630.0,18610109,14.6,1714689879053,885821,False,False
1008508,Igniter,1633.3299560546875,19469938,15.3,1714689879053,885821,False,False
1008508,Full Moon Harvester,1631.6600341796875,19330329,15.2,1714689879053,885821,False,False
1008384,Full Bloom,1635.0,333390,0.3,1714689611073,869836,False,False
1008384,Desperate Salvation,1633.3299560546875,653220,0.5,1714689611073,869836,False,False
1008384,Mayhem,1643.3299560546875,21306640,16.1,1714689611073,869836,False,False
1008384,Surge,1633.3299560546875,23190043,17.5,1714689611073,869836,True,False
1008384,Arthetinean Skill,1631.6600341796875,22410661,16.9,1714689611073,869836,True,False
1008384,Igniter,1642.5,23409951,17.7,1714689611073,869836,True,False
1008384,Full Moon Harvester,1640.0,17317183,13.1,1714689611073,869836,False,False
1008384,First Intention,1635.0,23797482,18.0,1714689611073,869836,True,False
1007825,Full Bloom,1630.8299560546875,569547,0.5,1714688477610,958831,False,False
1007825,Desperate Salvation,1630.8299560546875,610207,0.5,1714688477610,958831,False,False
1007825,Peacemaker,1634.1600341796875,21010092,17.4,1714688477610,958831,False,False
1007825,Death Strike,1630.0,20195953,16.7,1714688477610,958831,False,False
1007825,Igniter,1633.3299560546875,21677873,17.9,1714688477610,958831,False,False
1007825,Igniter,1632.5,16188861,13.4,1714688477610,958831,False,False
1007825,Deathblow,1630.8299560546875,16525518,13.7,1714688477610,958831,False,False
1007825,Master Summoner,1630.0,24221952,20.0,1714688477610,958831,False,False
1007204,Pinnacle,1633.3299560546875,27305824,20.2,1714687487684,893548,False,True
1007204,Mayhem,1635.0,25588033,19.0,1714687487684,893548,False,True
1007204,Blessed Aura,1634.1600341796875,628403,0.5,1714687487684,893548,False,True
1007204,Hunger,1633.3299560546875,26552058,19.7,1714687487684,893548,False,True
1007204,Surge,1635.0,28354289,21.0,1714687487684,893548,False,True
1007204,Pinnacle,1635.0,25775595,19.1,1714687487684,893548,False,True
1007204,Desperate Salvation,1643.3299560546875,658808,0.5,1714687487684,893548,False,True
1003118,Desperate Salvation,1655.0,703602,0.5,1714680564621,838064,True,False
1003118,Desperate Salvation,1631.6600341796875,493994,0.3,1714680564621,838064,True,False
1003118,Surge,1645.0,32208453,22.5,1714680564621,838064,True,False
1003118,Surge,1633.3299560546875,19767304,13.8,1714680564621,838064,False,False
1003118,Peacemaker,1632.5,24045811,16.8,1714680564621,838064,False,False
1003118,Peacemaker,1636.6600341796875,20460110,14.3,1714680564621,838064,True,False
1003118,Death Strike,1634.1600341796875,22416912,15.7,1714680564621,838064,True,False
1003118,Full Moon Harvester,1632.5,22970270,16.1,1714680564621,838064,True,False
1002895,Surge,1633.3299560546875,25732594,16.7,1714678779739,746238,False,False
1002895,Igniter,1635.0,29658121,19.2,1714678779739,746238,False,False
1002895,Peacemaker,1630.8299560546875,25538773,16.5,1714678779739,746238,False,False
1002895,Blessed Aura,1630.0,619902,0.4,1714678779739,746238,False,False
1002895,Blessed Aura,1630.0,512428,0.3,1714678779739,746238,False,False
1002895,Reflux,1630.0,25203672,16.3,1714678779739,746238,False,False
1002895,Night's Edge,1630.0,24210413,15.7,1714678779739,746238,False,False
1002895,Esoteric Skill Enhancement,1637.5,22910504,14.8,1714678779739,746238,False,False
1002873,Deathblow,1633.3299560546875,22428973,18.2,1714678498462,935995,False,False
1002873,Desperate Salvation,1631.6600341796875,646095,0.5,1714678498462,935995,False,False
1002873,Igniter,1631.6600341796875,17600937,14.3,1714678498462,935995,True,False
1002873,Combat Readiness,1631.6600341796875,18667854,15.2,1714678498462,935995,False,False
1002873,Desperate Salvation,1630.8299560546875,725926,0.6,1714678498462,935995,False,False
1002873,Mayhem,1635.8299560546875,18587859,15.1,1714678498462,935995,False,False
1002873,Predator,1633.3299560546875,25085559,20.4,1714678498462,935995,False,False
1002873,Peacemaker,1631.6600341796875,19328025,15.7,1714678498462,935995,False,False
1002685,Enhanced Weapon,1631.6600341796875,25395642,16.4,1714676956655,776764,False,False
1002685,Ultimate Skill: Taijutsu,1630.8299560546875,27269462,17.6,1714676956655,776764,False,False
1002685,Order of the Emperor,1634.1600341796875,28399388,18.3,1714676956655,776764,False,False
1002685,Blessed Aura,1637.5,632696,0.4,1714676956655,776764,False,False
1002685,Blessed Aura,1630.0,574818,0.4,1714676956655,776764,False,False
1002685,Surge,1635.0,24547072,15.8,1714676956655,776764,False,False
1002685,Esoteric Skill Enhancement,1632.5,22171593,14.3,1714676956655,776764,False,False
1002685,Surge,1630.0,26314082,16.9,1714676956655,776764,False,False
1002378,Order of the Emperor,1630.0,16651869,13.2,1714674444183,911303,False,False
1002378,Full Bloom,1632.5,548466,0.4,1714674444183,911303,False,False
1002378,Desperate Salvation,1630.8299560546875,267202,0.2,1714674444183,911303,True,False
1002378,Mayhem,1638.3299560546875,11833713,9.4,1714674444183,911303,True,False
1002378,Remaining Energy,1630.0,27137648,21.5,1714674444183,911303,False,False
1002378,Surge,1635.0,21584677,17.1,1714674444183,911303,False,False
1002378,Rage Hammer,1632.5,23617312,18.7,1714674444183,911303,False,False
1002378,Igniter,1640.0,24627504,19.5,1714674444183,911303,False,False
1002376,Order of the Emperor,1634.1600341796875,19912919,16.5,1714674315507,959132,False,False
1002376,Empress's Grace,1631.6600341796875,9304313,7.7,1714674315507,959132,True,False
1002376,Desperate Salvation,1640.8299560546875,709579,0.6,1714674315507,959132,True,False
1002376,Mayhem,1632.5,20431466,16.9,1714674315507,959132,False,False
1002376,Mayhem,1633.3299560546875,18741720,15.5,1714674315507,959132,True,False
1002376,Blessed Aura,1631.6600341796875,657515,0.5,1714674315507,959132,False,False
1002376,Predator,1630.0,23406168,19.4,1714674315507,959132,True,False
1002376,Igniter,1640.0,27746995,22.9,1714674315507,959132,True,False
1002082,Order of the Emperor,1630.0,21616971,16.4,1714671763621,876025,False,False
1002082,Desperate Salvation,1630.0,517779,0.4,1714671763621,876025,False,False
1002082,Mayhem,1633.3299560546875,23842142,18.1,1714671763621,876025,True,False
1002082,Arthetinean Skill,1630.8299560546875,22341885,16.9,1714671763621,876025,False,False
1002082,Blessed Aura,1630.0,231286,0.2,1714671763621,876025,False,False
1002082,Lunar Voice,1630.0,18020286,13.6,1714671763621,876025,False,False
1002082,Igniter,1630.0,29350167,22.2,1714671763621,876025,False,False
1002082,First Intention,1630.0,16149492,12.2,1714671763621,876025,False,False
1002076,Full Bloom,1630.8299560546875,642236,0.5,1714671661363,831107,False,False
1002076,Rage Hammer,1630.0,18478625,13.3,1714671661363,831107,False,False
1002076,Peacemaker,1633.3299560546875,15817317,11.4,1714671661363,831107,True,False
1002076,Blessed Aura,1630.0,525937,0.4,1714671661363,831107,False,False
1002076,Ultimate Skill: Taijutsu,1635.8299560546875,26767377,19.3,1714671661363,831107,False,False
1002076,Loyal Companion,1631.6600341796875,20402226,14.7,1714671661363,831107,False,False
1002076,Igniter,1633.3299560546875,27251540,19.7,1714671661363,831107,False,False
1002076,Esoteric Skill Enhancement,1631.6600341796875,28539821,20.6,1714671661363,831107,True,False
1001545,Desperate Salvation,1632.5,819199,0.6,1714666421734,792989,False,False
1001545,Asura's Path,1635.0,27901672,19.1,1714666421734,792989,False,False
1001545,Pinnacle,1635.8299560546875,22581447,15.5,1714666421734,792989,False,False
1001545,Peacemaker,1635.0,27739578,19.0,1714666421734,792989,False,False
1001545,Peacemaker,1635.0,19246116,13.2,1714666421734,792989,False,False
1001545,Blessed Aura,1635.0,592760,0.4,1714666421734,792989,False,False
1001545,Predator,1633.3299560546875,23350822,16.0,1714666421734,792989,False,False
1001545,Igniter,1633.3299560546875,23771651,16.3,1714666421734,792989,False,False
998687,Desperate Salvation,1630.8299560546875,695282,0.5,1714636412246,818392,True,False
998687,Remaining Energy,1631.6600341796875,23345219,16.5,1714636412246,818392,False,False
998687,Peacemaker,1640.0,23931087,16.9,1714636412246,818392,False,False
998687,Blessed Aura,1630.8299560546875,536331,0.4,1714636412246,818392,False,False
998687,Hunger,1633.3299560546875,20673358,14.6,1714636412246,818392,True,False
998687,Ultimate Skill: Taijutsu,1633.3299560546875,19867497,14.0,1714636412246,818392,False,False
998687,Predator,1652.5,29613943,20.9,1714636412246,818392,False,False
998687,Igniter,1650.0,23186594,16.3,1714636412246,818392,False,False
998403,Desperate Salvation,1630.0,641951,0.6,1714630442717,1018825,False,False
998403,Desperate Salvation,1631.6600341796875,479473,0.4,1714630442717,1018825,False,False
998403,Surge,1632.5,20029736,17.7,1714630442717,1018825,False,False
998403,Combat Readiness,1633.3299560546875,17630269,15.6,1714630442717,1018825,False,False
998403,Peacemaker,1632.5,21296804,18.8,1714630442717,1018825,True,False
998403,Ultimate Skill: Taijutsu,1633.3299560546875,19726508,17.5,1714630442717,1018825,False,False
998403,Igniter,1641.6600341796875,10227090,9.0,1714630442717,1018825,True,False
998403,Esoteric Skill Enhancement,1632.5,22993109,20.3,1714630442717,1018825,False,False
998187,Wind Fury,1633.3299560546875,17966679,14.3,1714627647053,931848,False,False
998187,Desperate Salvation,1630.0,670824,0.5,1714627647053,931848,False,False
998187,Desperate Salvation,1630.0,633096,0.5,1714627647053,931848,False,False
998187,Mayhem,1633.3299560546875,25010542,19.9,1714627647053,931848,True,False
998187,Pinnacle,1635.0,20155101,16.0,1714627647053,931848,False,False
998187,Lunar Voice,1633.3299560546875,17748606,14.1,1714627647053,931848,True,False
998187,Ultimate Skill: Taijutsu,1630.8299560546875,26157135,20.8,1714627647053,931848,False,False
998187,Punisher,1630.0,17481450,13.9,1714627647053,931848,False,False
998161,Predator,1632.5,26707466,20.4,1714627302196,880034,False,False
998161,Ultimate Skill: Taijutsu,1630.8299560546875,21695018,16.6,1714627302196,880034,False,False
998161,Desperate Salvation,1630.0,663137,0.5,1714627302196,880034,False,False
998161,Pinnacle,1630.0,10969517,8.4,1714627302196,880034,True,False
998161,Surge,1635.8299560546875,22319142,17.1,1714627302196,880034,True,False
998161,Desperate Salvation,1630.0,636696,0.5,1714627302196,880034,False,False
998161,Surge,1630.0,23101463,17.7,1714627302196,880034,False,False
998161,Peacemaker,1635.0,24775010,18.9,1714627302196,880034,False,False
997626,Lone Knight,1630.0,16197261,12.0,1714622389426,851049,False,False
997626,Night's Edge,1650.0,24424938,18.0,1714622389426,851049,False,False
997626,Blessed Aura,1630.0,603665,0.4,1714622389426,851049,False,False
997626,Pistoleer,1630.8299560546875,19449102,14.4,1714622389426,851049,False,False
997626,Reflux,1634.1600341796875,32883999,24.3,1714622389426,851049,False,False
997626,Ultimate Skill: Taijutsu,1633.3299560546875,11353418,8.4,1714622389426,851049,True,False
997626,Asura's Path,1639.1600341796875,29712242,22.0,1714622389426,851049,True,False
997626,Desperate Salvation,1635.0,697273,0.5,1714622389426,851049,False,False
1006784,Wind Fury,1631.6600341796875,17460790,14.3,1714621607100,949641,True,False
1006784,Empress's Grace,1645.8299560546875,16067841,13.2,1714621607100,949641,True,False
1006784,Desperate Salvation,1630.0,540980,0.4,1714621607100,949641,False,False
1006784,Desperate Salvation,1634.1600341796875,449614,0.4,1714621607100,949641,True,False
1006784,Surge,1635.0,26719514,21.9,1714621607100,949641,False,False
1006784,Ultimate Skill: Taijutsu,1634.1600341796875,20595763,16.9,1714621607100,949641,True,False
1006784,Predator,1635.0,21591578,17.7,1714621607100,949641,False,False
1006784,Igniter,1633.3299560546875,18337524,15.1,1714621607100,949641,True,False
997443,Full Bloom,1633.3299560546875,731427,0.4,1714620870710,702601,False,True
997443,Esoteric Skill Enhancement,1635.0,41155723,24.4,1714620870710,702601,False,True
997443,Lone Knight,1635.0,19117542,11.3,1714620870710,702601,True,True
997443,Princess Maker,1640.0,954986,0.6,1714620870710,702601,False,True
997443,Asura's Path,1638.3299560546875,32339334,19.2,1714620870710,702601,False,True
997443,Desperate Salvation,1634.1600341796875,731216,0.4,1714620870710,702601,False,True
997443,Surge,1640.8299560546875,46850016,27.8,1714620870710,702601,False,True
997443,Death Strike,1637.5,26619665,15.8,1714620870710,702601,False,True
997628,Desperate Salvation,1633.3299560546875,670125,0.4,1714620734863,758182,False,False
997628,Desperate Salvation,1635.8299560546875,590230,0.4,1714620734863,758182,False,False
997628,Lone Knight,1630.0,18008260,11.9,1714620734863,758182,False,False
997628,Peacemaker,1635.0,20414348,13.5,1714620734863,758182,True,False
997628,Full Moon Harvester,1644.1600341796875,28929216,19.1,1714620734863,758182,False,False
997628,Deathblow,1634.1600341796875,32954771,21.7,1714620734863,758182,False,False
997628,Esoteric Skill Enhancement,1631.6600341796875,25543886,16.8,1714620734863,758182,False,False
997628,Esoteric Skill Enhancement,1633.3299560546875,24665919,16.3,1714620734863,758182,True,False
997435,Desperate Salvation,1631.6600341796875,595857,0.5,1714620494834,988788,False,False
997435,Desperate Salvation,1630.0,594103,0.5,1714620494834,988788,False,False
997435,Asura's Path,1630.0,23883643,20.5,1714620494834,988788,False,False
997435,Enhanced Weapon,1631.6600341796875,11736514,10.1,1714620494834,988788,True,False
997435,Pinnacle,1635.0,26844790,23.0,1714620494834,988788,False,False
997435,Lone Knight,1631.6600341796875,15512405,13.3,1714620494834,988788,False,False
997435,Death Strike,1633.3299560546875,23684480,20.3,1714620494834,988788,False,False
997435,Master Summoner,1633.3299560546875,13727993,11.8,1714620494834,988788,True,False
997393,Desperate Salvation,1632.5,705752,0.4,1714620323983,701315,False,True
997393,Princess Maker,1631.6600341796875,7724051,4.7,1714620323983,701315,True,True
997393,Peacemaker,1640.0,26640137,16.2,1714620323983,701315,False,True
997393,Desperate Salvation,1635.0,631389,0.4,1714620323983,701315,False,True
997393,Predator,1650.0,32321997,19.7,1714620323983,701315,False,True
997393,Igniter,1641.6600341796875,30635701,18.7,1714620323983,701315,False,True
997393,Night's Edge,1640.0,33865139,20.6,1714620323983,701315,False,True
997393,Night's Edge,1639.1600341796875,31647762,19.3,1714620323983,701315,False,True
997303,Order of the Emperor,1633.3299560546875,25441430,17.8,1714619356941,823446,False,False
997303,Desperate Salvation,1636.6600341796875,680892,0.5,1714619356941,823446,False,False
997303,Desperate Salvation,1630.8299560546875,571198,0.4,1714619356941,823446,False,False
997303,Asura's Path,1630.8299560546875,27943237,19.5,1714619356941,823446,False,False
997303,Surge,1633.3299560546875,29744991,20.8,1714619356941,823446,False,False
997303,Lone Knight,1635.8299560546875,18076533,12.6,1714619356941,823446,False,False
997303,Predator,1634.1600341796875,24392171,17.1,1714619356941,823446,False,False
997303,Reflux,1631.6600341796875,16156555,11.3,1714619356941,823446,False,False
997288,Order of the Emperor,1640.0,27515827,21.9,1714619167126,916645,False,False
997288,Order of the Emperor,1636.6600341796875,13125317,10.4,1714619167126,916645,True,False
997288,Desperate Salvation,1632.5,715530,0.6,1714619167126,916645,False,False
997288,Blessed Aura,1635.0,167956,0.1,1714619167126,916645,False,False
997288,Death Strike,1633.3299560546875,21116396,16.8,1714619167126,916645,False,False
997288,Punisher,1631.6600341796875,19423511,15.5,1714619167126,916645,False,False
997288,Predator,1637.5,16811873,13.4,1714619167126,916645,False,False
997288,Igniter,1636.6600341796875,26734302,21.3,1714619167126,916645,False,False
997262,Desperate Salvation,1637.5,695657,0.6,1714618864424,950445,True,True
997262,Peacemaker,1635.0,23552753,19.1,1714618864424,950445,False,True
997262,Blessed Aura,1630.0,198651,0.2,1714618864424,950445,False,True
997262,Ultimate Skill: Taijutsu,1630.0,22786514,18.5,1714618864424,950445,True,True
997262,Punisher,1635.8299560546875,17744636,14.4,1714618864424,950445,True,True
997262,Night's Edge,1641.6600341796875,29113776,23.7,1714618864424,950445,False,True
997262,Esoteric Skill Enhancement,1639.1600341796875,28948668,23.5,1714618864424,950445,False,True
997781,Desperate Salvation,1631.6600341796875,642380,0.4,1714618382881,804455,False,False
997781,Surge,1641.6600341796875,11291796,7.7,1714618382881,804455,True,False
997781,Pinnacle,1640.0,33873154,23.2,1714618382881,804455,False,False
997781,Blessed Aura,1633.3299560546875,588154,0.4,1714618382881,804455,False,False
997781,Hunger,1635.0,26289311,18.0,1714618382881,804455,False,False
997781,Predator,1639.1600341796875,29243017,20.0,1714618382881,804455,False,False
997781,Full Moon Harvester,1633.3299560546875,18626331,12.8,1714618382881,804455,True,False
997781,First Intention,1631.6600341796875,25306125,17.3,1714618382881,804455,False,False
997319,Order of the Emperor,1633.3299560546875,23156196,16.7,1714618121742,832637,False,False
997319,Full Bloom,1630.8299560546875,615720,0.4,1714618121742,832637,False,False
997319,Desperate Salvation,1633.3299560546875,659768,0.5,1714618121742,832637,False,False
997319,Pistoleer,1631.6600341796875,20937568,15.1,1714618121742,832637,True,False
997319,Pinnacle,1635.8299560546875,22790339,16.5,1714618121742,832637,False,False
