id,class,gearScore,dps,percent,date,duration,dead,weird
1012850,Full Bloom,1620.0,163422,0.2,1714700272544,896401,False,False
1012850,Desperate Salvation,1610.0,144492,0.2,1714700272544,896401,False,False
1012850,Rage Hammer,1622.5,17889628,25.2,1714700272544,896401,False,False
1012850,Pinnacle,1620.8299560546875,8409018,11.9,1714700272544,896401,True,False
1012850,Combat Readiness,1611.6600341796875,6638669,9.4,1714700272544,896401,True,False
1012850,Hunger,1610.0,8428806,11.9,1714700272544,896401,True,False
1012850,Predator,1612.5,7425936,10.5,1714700272544,896401,True,False
1012850,Esoteric Skill Enhancement,1621.6600341796875,21858571,30.8,1714700272544,896401,True,False
1012842,Order of the Emperor,1626.6600341796875,20710819,28.0,1714700204818,875167,False,True
1012842,Desperate Salvation,1620.8299560546875,292889,0.4,1714700204818,875167,False,True
1012842,Hunger,1626.6600341796875,21796519,29.4,1714700204818,875167,False,True
1012842,Surge,1620.0,6166126,8.3,1714700204818,875167,True,True
1012842,Full Moon Harvester,1620.8299560546875,25054432,33.8,1714700204818,875167,False,True
1012834,Full Bloom,1610.0,218075,0.3,1714700068619,933452,False,False
1012834,Brawl King Storm,1610.0,14214951,20.9,1714700068619,933452,False,False
1012834,Surge,1610.8299560546875,12715244,18.7,1714700068619,933452,False,False
1012834,Pinnacle,1610.8299560546875,4234167,6.2,1714700068619,933452,True,False
1012834,Peacemaker,1610.8299560546875,13222471,19.4,1714700068619,933452,False,False
1012834,Blessed Aura,1610.0,143300,0.2,1714700068619,933452,False,False
1012834,Death Strike,1610.8299560546875,12673609,18.6,1714700068619,933452,False,False
1012834,Igniter,1621.6600341796875,10738581,15.8,1714700068619,933452,False,False
1012774,Wind Fury,1625.0,15384783,17.1,1714699667302,708143,False,False
1012774,Full Bloom,1611.6600341796875,194693,0.2,1714699667302,708143,False,False
1012774,Desperate Salvation,1621.6600341796875,97583,0.1,1714699667302,708143,True,False
1012774,Remaining Energy,1620.8299560546875,15479102,17.2,1714699667302,708143,False,False
1012774,Peacemaker,1627.5,13312078,14.8,1714699667302,708143,False,False
1012774,Hunger,1621.6600341796875,10454587,11.6,1714699667302,708143,True,False
1012774,Night's Edge,1620.0,19058405,21.2,1714699667302,708143,False,False
1012774,Master Summoner,1612.5,15916404,17.7,1714699667302,708143,False,False
1012727,Desperate Salvation,1610.8299560546875,136657,0.2,1714699088695,840391,False,False
1012727,Surge,1623.3299560546875,21480331,28.4,1714699088695,840391,False,False
1012727,Remaining Energy,1610.0,5304779,7.0,1714699088695,840391,True,False
1012727,Blessed Aura,1619.1600341796875,143304,0.2,1714699088695,840391,False,False
1012727,Demonic Impulse,1626.6600341796875,14827242,19.6,1714699088695,840391,False,False
1012727,Predator,1610.8299560546875,11411816,15.1,1714699088695,840391,False,False
1012727,Predator,1620.8299560546875,9594310,12.7,1714699088695,840391,True,False
1012727,Igniter,1610.0,12841566,17.0,1714699088695,840391,False,False
1012709,Desperate Salvation,1620.0,192811,0.3,1714698977040,828794,False,False
1012709,Brawl King Storm,1610.0,7110592,9.3,1714698977040,828794,True,False
1012709,Asura's Path,1622.5,13060473,17.0,1714698977040,828794,False,False
1012709,Full Bloom,1610.0,145830,0.2,1714698977040,828794,False,False
1012709,Shock Training,1620.8299560546875,11960757,15.6,1714698977040,828794,True,False
1012709,Predator,1625.8299560546875,23122517,30.1,1714698977040,828794,False,False
1012709,Lone Knight,1620.0,10480824,13.6,1714698977040,828794,False,False
1012709,Remaining Energy,1610.0,10784902,14.0,1714698977040,828794,False,False
1012660,Wind Fury,1620.0,5839528,8.1,1714698424319,890703,True,False
1012660,Full Bloom,1611.6600341796875,188820,0.3,1714698424319,890703,False,False
1012660,Full Bloom,1610.0,158427,0.2,1714698424319,890703,False,False
1012660,Pistoleer,1620.0,12760018,17.7,1714698424319,890703,False,False
1012660,Remaining Energy,1621.6600341796875,22285541,30.9,1714698424319,890703,False,False
1012660,Igniter,1610.8299560546875,13284395,18.4,1714698424319,890703,False,False
1012660,Esoteric Flurry,1610.0,4134161,5.7,1714698424319,890703,True,False
1012660,Master Summoner,1610.0,13560681,18.8,1714698424319,890703,False,False
1012627,Empress's Grace,1618.3299560546875,21375162,22.8,1714698364336,678462,False,False
1012627,Desperate Salvation,1613.3299560546875,217392,0.2,1714698364336,678462,False,False
1012627,Brawl King Storm,1621.6600341796875,20338168,21.7,1714698364336,678462,False,False
1012627,Gravity Training,1610.8299560546875,10985074,11.7,1714698364336,678462,False,False
1012627,Blessed Aura,1620.8299560546875,188235,0.2,1714698364336,678462,False,False
1012627,Predator,1622.5,20988639,22.4,1714698364336,678462,False,False
1012627,Night's Edge,1621.6600341796875,13008656,13.9,1714698364336,678462,False,False
1012627,Full Moon Harvester,1610.0,6651636,7.1,1714698364336,678462,True,False
1012592,Desperate Salvation,1620.0,184019,0.2,1714697955740,820026,False,False
1012592,Desperate Salvation,1620.8299560546875,181874,0.2,1714697955740,820026,False,False
1012592,Asura's Path,1620.0,10782387,13.9,1714697955740,820026,False,False
1012592,Lunar Voice,1620.0,8557697,11.0,1714697955740,820026,True,False
1012592,Death Strike,1623.3299560546875,15805617,20.4,1714697955740,820026,False,False
1012592,Punisher,1620.0,13952496,18.0,1714697955740,820026,False,False
1012592,Igniter,1610.0,10900172,14.1,1714697955740,820026,False,False
1012592,Esoteric Skill Enhancement,1620.0,17195377,22.2,1714697955740,820026,False,False
1012573,Asura's Path,1625.8299560546875,19599220,23.9,1714697772472,782747,False,False
1012573,Hunger,1610.8299560546875,11404160,13.9,1714697772472,782747,False,False
1012573,Full Moon Harvester,1620.0,16305327,19.9,1714697772472,782747,False,False
1012573,Surge,1620.0,16003084,19.5,1714697772472,782747,False,False
1012573,Blessed Aura,1610.0,166603,0.2,1714697772472,782747,False,False
1012573,Evolutionary Legacy,1610.0,10252192,12.5,1714697772472,782747,False,False
1012573,Lone Knight,1610.8299560546875,8000233,9.8,1714697772472,782747,True,False
1012573,Desperate Salvation,1622.5,226644,0.3,1714697772472,782747,False,False
1012533,Empress's Grace,1620.8299560546875,17261334,21.4,1714697305026,791188,False,False
1012533,Desperate Salvation,1623.3299560546875,344755,0.4,1714697305026,791188,False,False
1012533,Desperate Salvation,1610.8299560546875,127222,0.2,1714697305026,791188,False,False
1012533,Asura's Path,1620.8299560546875,16945496,21.0,1714697305026,791188,False,False
1012533,Brawl King Storm,1611.6600341796875,13380011,16.6,1714697305026,791188,False,False
1012533,Pistoleer,1624.1600341796875,12354635,15.3,1714697305026,791188,False,False
1012533,Remaining Energy,1622.5,10034292,12.4,1714697305026,791188,True,False
1012533,Gravity Training,1610.0,10150901,12.6,1714697305026,791188,False,False
1012430,Order of the Emperor,1620.8299560546875,22439834,21.7,1714696239373,644561,False,False
1012430,Desperate Salvation,1610.0,198440,0.2,1714696239373,644561,False,False
1012430,Mayhem,1610.0,11843795,11.4,1714696239373,644561,False,False
1012430,Peacemaker,1621.6600341796875,22188691,21.5,1714696239373,644561,False,False
1012430,Evolutionary Legacy,1621.6600341796875,13520251,13.1,1714696239373,644561,False,False
1012430,Blessed Aura,1610.0,152060,0.1,1714696239373,644561,False,False
1012430,Demonic Impulse,1620.0,14931108,14.4,1714696239373,644561,False,False
1012430,Death Strike,1620.0,18166854,17.6,1714696239373,644561,False,False
1012443,Wind Fury,1612.5,9274556,12.6,1714696120154,870263,True,False
1012443,Full Bloom,1630.0,231798,0.3,1714696120154,870263,False,False
1012443,Desperate Salvation,1611.6600341796875,132469,0.2,1714696120154,870263,True,False
1012443,Pinnacle,1620.0,18696390,25.4,1714696120154,870263,False,False
1012443,Punisher,1620.0,14094127,19.1,1714696120154,870263,False,False
1012443,Igniter,1620.0,7442188,10.1,1714696120154,870263,True,False
1012443,Night's Edge,1620.0,17169030,23.3,1714696120154,870263,False,False
1012443,Esoteric Skill Enhancement,1625.0,6693101,9.1,1714696120154,870263,True,False
1012435,Full Bloom,1620.0,191113,0.3,1714696004206,915697,False,False
1012435,Full Bloom,1610.0,133936,0.2,1714696004206,915697,False,False
1012435,Pistoleer,1620.8299560546875,15659346,23.7,1714696004206,915697,False,False
1012435,Gravity Training,1614.1600341796875,10229502,15.4,1714696004206,915697,False,False
1012435,Control,1610.0,14388364,21.7,1714696004206,915697,False,False
1012435,Control,1610.0,9360144,14.1,1714696004206,915697,True,False
1012435,Time to Hunt,1610.0,11856895,17.9,1714696004206,915697,False,False
1012435,Predator,1624.1600341796875,4392617,6.6,1714696004206,915697,True,False
1012374,Desperate Salvation,1620.0,139742,0.2,1714695563761,955009,True,False
1012374,Pinnacle,1623.3299560546875,13782749,20.7,1714695563761,955009,True,False
1012374,Peacemaker,1613.3299560546875,8409022,12.6,1714695563761,955009,True,False
1012374,Blessed Aura,1610.0,141085,0.2,1714695563761,955009,False,False
1012374,Demonic Impulse,1621.6600341796875,13895160,20.9,1714695563761,955009,False,False
1012374,Punisher,1610.8299560546875,6923665,10.4,1714695563761,955009,True,False
1012374,Night's Edge,1610.8299560546875,12023567,18.0,1714695563761,955009,False,False
1012374,Full Moon Harvester,1620.0,11323753,17.0,1714695563761,955009,False,False
1012369,Desperate Salvation,1620.0,171705,0.3,1714695533930,933431,False,False
1012369,Rage Hammer,1621.6600341796875,15246930,22.4,1714695533930,933431,False,False
1012369,Peacemaker,1625.8299560546875,11971701,17.6,1714695533930,933431,False,False
1012369,Blessed Aura,1620.0,162600,0.2,1714695533930,933431,False,False
1012369,Ultimate Skill: Taijutsu,1622.5,16954226,24.9,1714695533930,933431,False,False
1012369,Predator,1620.8299560546875,8161139,12.0,1714695533930,933431,True,False
1012369,Full Moon Harvester,1621.6600341796875,9491192,13.9,1714695533930,933431,True,False
1012369,First Intention,1614.1600341796875,6046959,8.9,1714695533930,933431,False,False
1012345,Full Bloom,1610.0,132146,0.1,1714695421706,722114,False,False
1012345,Desperate Salvation,1610.0,192263,0.2,1714695421706,722114,False,False
1012345,Asura's Path,1610.0,14519467,16.5,1714695421706,722114,False,False
1012345,Pistoleer,1610.0,12430651,14.1,1714695421706,722114,False,False
1012345,Peacemaker,1610.0,12669617,14.4,1714695421706,722114,False,False
1012345,Demonic Impulse,1620.0,14970416,17.0,1714695421706,722114,False,False
1012345,Full Moon Harvester,1620.8299560546875,19168299,21.7,1714695421706,722114,False,False
1012345,Night's Edge,1620.0,14068116,16.0,1714695421706,722114,False,False
1012348,Wind Fury,1620.0,8116469,11.3,1714695322198,887318,True,False
1012348,Full Bloom,1610.8299560546875,140446,0.2,1714695322198,887318,False,False
1012348,Desperate Salvation,1610.0,90911,0.1,1714695322198,887318,True,False
1012348,Asura's Path,1621.6600341796875,19877727,27.7,1714695322198,887318,False,False
1012348,Surge,1610.0,14261476,19.9,1714695322198,887318,False,False
1012348,Surge,1620.0,13441506,18.7,1714695322198,887318,True,False
1012348,Lone Knight,1610.8299560546875,4321114,6.0,1714695322198,887318,True,False
1012348,Igniter,1615.0,11502783,16.0,1714695322198,887318,True,False
1011355,First Intention,1628.3299560546875,9481477,12.8,1714694290956,856765,True,False
1011355,Blessed Aura,1610.0,70178,0.1,1714694290956,856765,True,False
1011355,Igniter,1623.3299560546875,9629845,13.0,1714694290956,856765,False,False
1011355,Igniter,1625.8299560546875,24417954,32.9,1714694290956,856765,False,False
1011355,Blessed Aura,1620.0,129618,0.2,1714694290956,856765,False,False
1011355,Surge,1625.0,13065660,17.6,1714694290956,856765,True,False
1011355,Lone Knight,1611.6600341796875,9346968,12.6,1714694290956,856765,False,False
1011355,Asura's Path,1610.8299560546875,8135152,11.0,1714694290956,856765,False,False
1011264,Wind Fury,1621.6600341796875,16001216,18.4,1714694034992,731035,False,False
1011264,Full Bloom,1610.0,150399,0.2,1714694034992,731035,False,False
1011264,Desperate Salvation,1620.0,260326,0.3,1714694034992,731035,False,False
1011264,Asura's Path,1620.8299560546875,11455018,13.2,1714694034992,731035,True,False
1011264,Brawl King Storm,1613.3299560546875,10727575,12.3,1714694034992,731035,True,False
1011264,Remaining Energy,1625.0,19712646,22.7,1714694034992,731035,False,False
1011264,Combat Readiness,1620.8299560546875,15439417,17.7,1714694034992,731035,False,False
1011264,Loyal Companion,1610.0,13239386,15.2,1714694034992,731035,False,False
1011269,Wind Fury,1620.8299560546875,19186723,24.8,1714693989235,823753,False,True
1011269,Full Bloom,1620.0,239761,0.3,1714693989235,823753,False,True
1011269,Desperate Salvation,1621.6600341796875,169460,0.2,1714693989235,823753,True,True
1011269,Asura's Path,1620.0,6978416,9.0,1714693989235,823753,True,True
1011269,Surge,1614.1600341796875,25023617,32.4,1714693989235,823753,False,True
1011269,Princess Maker,1610.8299560546875,651576,0.8,1714693989235,823753,True,True
1011269,Predator,1612.5,10279360,13.3,1714693989235,823753,False,True
1011269,Igniter,1620.0,14754340,19.1,1714693989235,823753,False,True
1011246,Empress's Grace,1625.0,6471654,7.9,1714693751995,774256,True,False
1011246,Desperate Salvation,1620.0,237442,0.3,1714693751995,774256,False,False
1011246,Asura's Path,1624.1600341796875,18241190,22.2,1714693751995,774256,False,False
1011246,Surge,1620.0,12212406,14.9,1714693751995,774256,False,False
1011246,Blessed Aura,1630.0,176909,0.2,1714693751995,774256,False,False
1011246,Hunger,1625.0,19421829,23.6,1714693751995,774256,False,False
1011246,Death Strike,1620.8299560546875,17277685,21.0,1714693751995,774256,False,False
1011246,Full Moon Harvester,1625.0,8111687,9.9,1714693751995,774256,True,False
1011163,Master Summoner,1610.0,17186727,24.3,1714692742079,900871,False,False
1011163,Full Bloom,1620.0,139997,0.2,1714692742079,900871,False,False
1011163,Peacemaker,1610.0,14121297,20.0,1714692742079,900871,False,False
1011163,Lone Knight,1610.0,10686786,15.1,1714692742079,900871,False,False
1011163,Lunar Voice,1620.0,6664254,9.4,1714692742079,900871,True,False
1011163,Desperate Salvation,1610.0,244407,0.3,1714692742079,900871,False,False
1011163,Predator,1611.6600341796875,12344842,17.5,1714692742079,900871,False,False
1011163,First Intention,1610.8299560546875,9285688,13.1,1714692742079,900871,False,False
1011127,Asura's Path,1610.8299560546875,5046084,6.3,1714692607124,799364,True,False
1011127,Full Bloom,1610.8299560546875,296017,0.4,1714692607124,799364,False,False
1011127,Igniter,1623.3299560546875,19008197,23.8,1714692607124,799364,False,False
1011127,Peacemaker,1620.0,14007741,17.5,1714692607124,799364,False,False
1011127,Full Bloom,1610.0,114620,0.1,1714692607124,799364,True,False
1011127,Night's Edge,1610.0,12438451,15.5,1714692607124,799364,False,False
1011127,Pinnacle,1625.0,18853814,23.6,1714692607124,799364,False,False
1011127,Igniter,1620.8299560546875,10233303,12.8,1714692607124,799364,True,False
